init	_101111*101001	0
carry	0111OI+10111C000*10__	3
carry	0110OI+10111C000*10__	2
carry	0100OI+10111C000*10__	1
carry	0000OI+10111C000*10__	0
back1	1000OI+10111C000*10__	1
back1	1000OI+10111C000*10__	2
back1	1000OI+10111C000*10__	3
back1	1000OI+10111C000*10__	4
back1	1000OI+10111C000*10__	5
back1	1000OI+10111C000*10__	6
back1	1000OI+10111C000*10__	7
back1	1000OI+10111C000*10__	8
back1	1000OI+10111C000*10__	9
back1	1000OI+10111C000*10__	10
back1	1000OI+10111C000*10__	11
back1	1000OI+10111C000*10__	12
read	1000OI+101111000*10__	11
have1	1000OI+1011C1000*10__	10
have1	1000OI+1011C1000*10__	9
have1	1000OI+1011C1000*10__	8
have1	1000OI+1011C1000*10__	7
have1	1000OI+1011C1000*10__	6
add1	1000OI+1011C1000*10__	5
add1	1000OI+1011C1000*10__	4
add1	1000OI+1011C1000*10__	3
back1	100IOI+1011C1000*10__	4
back1	100IOI+1011C1000*10__	5
back1	100IOI+1011C1000*10__	6
back1	100IOI+1011C1000*10__	7
back1	100IOI+1011C1000*10__	8
back1	100IOI+1011C1000*10__	9
back1	100IOI+1011C1000*10__	10
back1	100IOI+1011C1000*10__	11
read	100IOI+101111000*10__	10
have1	100IOI+101C11000*10__	9
have1	100IOI+101C11000*10__	8
have1	100IOI+101C11000*10__	7
have1	100IOI+101C11000*10__	6
add1	100IOI+101C11000*10__	5
add1	100IOI+101C11000*10__	4
add1	100IOI+101C11000*10__	3
add1	100IOI+101C11000*10__	2
back1	10IIOI+101C11000*10__	3
back1	10IIOI+101C11000*10__	4
back1	10IIOI+101C11000*10__	5
back1	10IIOI+101C11000*10__	6
back1	10IIOI+101C11000*10__	7
back1	10IIOI+101C11000*10__	8
back1	10IIOI+101C11000*10__	9
back1	10IIOI+101C11000*10__	10
read	10IIOI+101111000*10__	9
have1	10IIOI+10C111000*10__	8
have1	10IIOI+10C111000*10__	7
have1	10IIOI+10C111000*10__	6
add1	10IIOI+10C111000*10__	5
add1	10IIOI+10C111000*10__	4
add1	10IIOI+10C111000*10__	3
add1	10IIOI+10C111000*10__	2
add1	10IIOI+10C111000*10__	1
back1	1IIIOI+10C111000*10__	2
back1	1IIIOI+10C111000*10__	3
back1	1IIIOI+10C111000*10__	4
back1	1IIIOI+10C111000*10__	5
back1	1IIIOI+10C111000*10__	6
back1	1IIIOI+10C111000*10__	7
back1	1IIIOI+10C111000*10__	8
back1	1IIIOI+10C111000*10__	9
read	1IIIOI+101111000*10__	8
have0	1IIIOI+1C1111000*10__	7
have0	1IIIOI+1C1111000*10__	6
add0	1IIIOI+1C1111000*10__	5
back0	1IIIOI+1C1111000*10__	4
back0	1IIIOI+1C1111000*10__	5
back0	1IIIOI+1C1111000*10__	6
back0	1IIIOI+1C1111000*10__	7
back0	1IIIOI+1C1111000*10__	8
read	1IIIOI+101111000*10__	7
have1	1IIIOI+C01111000*10__	6
add1	1IIIOI+C01111000*10__	5
add1	1IIIOI+C01111000*10__	4
add1	1IIIOI+C01111000*10__	3
add1	1IIIOI+C01111000*10__	2
add1	1IIIOI+C01111000*10__	1
add1	1IIIOI+C01111000*10__	0
carry	_OIIIOI+C01111000*10__	0
back1	1OIIIOI+C01111000*10__	1
back1	1OIIIOI+C01111000*10__	2
back1	1OIIIOI+C01111000*10__	3
back1	1OIIIOI+C01111000*10__	4
back1	1OIIIOI+C01111000*10__	5
back1	1OIIIOI+C01111000*10__	6
back1	1OIIIOI+C01111000*10__	7
back1	1OIIIOI+C01111000*10__	8
read	1OIIIOI+101111000*10__	7
rewrite	1OIIIOI+101111000*10__	6
rewrite	1OIIIO1+101111000*10__	5
rewrite	1OIII01+101111000*10__	4
rewrite	1OII101+101111000*10__	3
rewrite	1OI1101+101111000*10__	2
rewrite	1O11101+101111000*10__	1
rewrite	1011101+101111000*10__	0
rewrite	_1011101+101111000*10__	0
double	01011101+101111000*10__	1
double	01011101+101111000*10__	2
double	01011101+101111000*10__	3
double	01011101+101111000*10__	4
double	01011101+101111000*10__	5
double	01011101+101111000*10__	6
double	01011101+101111000*10__	7
double	01011101+101111000*10__	8
double	01011101+101111000*10__	9
double	01011101+101111000*10__	10
double	01011101+101111000*10__	11
double	01011101+101111000*10__	12
double	01011101+101111000*10__	13
double	01011101+101111000*10__	14
double	01011101+101111000*10__	15
double	01011101+101111000*10__	16
double	01011101+101111000*10__	17
double	01011101+101111000*10__	18
shift	01011101+101111000010__	19
shift1	01011101+1011110000*0__	20
shift0	01011101+1011110000*1__	21
right	01011101+1011110000*10_	22
readB	01011101+1011110000*10_	21
doubleL	01011101+1011110000*1__	20
doubleL	01011101+1011110000*1__	19
shift	01011101+101111000001__	20
shift1	01011101+10111100000*__	21
right	01011101+10111100000*1_	22
readB	01011101+10111100000*1_	21
addA	01011101+10111100000*__	20
read	01011101+10111100000*__	19
have0	01011101+1011110000C*__	18
have0	01011101+1011110000C*__	17
have0	01011101+1011110000C*__	16
have0	01011101+1011110000C*__	15
have0	01011101+1011110000C*__	14
have0	01011101+1011110000C*__	13
have0	01011101+1011110000C*__	12
have0	01011101+1011110000C*__	11
have0	01011101+1011110000C*__	10
have0	01011101+1011110000C*__	9
have0	01011101+1011110000C*__	8
add0	01011101+1011110000C*__	7
back0	0101110I+1011110000C*__	8
back0	0101110I+1011110000C*__	9
back0	0101110I+1011110000C*__	10
back0	0101110I+1011110000C*__	11
back0	0101110I+1011110000C*__	12
back0	0101110I+1011110000C*__	13
back0	0101110I+1011110000C*__	14
back0	0101110I+1011110000C*__	15
back0	0101110I+1011110000C*__	16
back0	0101110I+1011110000C*__	17
back0	0101110I+1011110000C*__	18
back0	0101110I+1011110000C*__	19
read	0101110I+10111100000*__	18
have0	0101110I+101111000C0*__	17
have0	0101110I+101111000C0*__	16
have0	0101110I+101111000C0*__	15
have0	0101110I+101111000C0*__	14
have0	0101110I+101111000C0*__	13
have0	0101110I+101111000C0*__	12
have0	0101110I+101111000C0*__	11
have0	0101110I+101111000C0*__	10
have0	0101110I+101111000C0*__	9
have0	0101110I+101111000C0*__	8
add0	0101110I+101111000C0*__	7
back0	0101110I+101111000C0*__	6
back0	0101110I+101111000C0*__	7
back0	0101110I+101111000C0*__	8
back0	0101110I+101111000C0*__	9
back0	0101110I+101111000C0*__	10
back0	0101110I+101111000C0*__	11
back0	0101110I+101111000C0*__	12
back0	0101110I+101111000C0*__	13
back0	0101110I+101111000C0*__	14
back0	0101110I+101111000C0*__	15
back0	0101110I+101111000C0*__	16
back0	0101110I+101111000C0*__	17
back0	0101110I+101111000C0*__	18
read	0101110I+10111100000*__	17
have0	0101110I+10111100C00*__	16
have0	0101110I+10111100C00*__	15
have0	0101110I+10111100C00*__	14
have0	0101110I+10111100C00*__	13
have0	0101110I+10111100C00*__	12
have0	0101110I+10111100C00*__	11
have0	0101110I+10111100C00*__	10
have0	0101110I+10111100C00*__	9
have0	0101110I+10111100C00*__	8
add0	0101110I+10111100C00*__	7
back0	0101110I+10111100C00*__	6
back0	0101110I+10111100C00*__	7
back0	0101110I+10111100C00*__	8
back0	0101110I+10111100C00*__	9
back0	0101110I+10111100C00*__	10
back0	0101110I+10111100C00*__	11
back0	0101110I+10111100C00*__	12
back0	0101110I+10111100C00*__	13
back0	0101110I+10111100C00*__	14
back0	0101110I+10111100C00*__	15
back0	0101110I+10111100C00*__	16
back0	0101110I+10111100C00*__	17
read	0101110I+10111100000*__	16
have0	0101110I+1011110C000*__	15
have0	0101110I+1011110C000*__	14
have0	0101110I+1011110C000*__	13
have0	0101110I+1011110C000*__	12
have0	0101110I+1011110C000*__	11
have0	0101110I+1011110C000*__	10
have0	0101110I+1011110C000*__	9
have0	0101110I+1011110C000*__	8
add0	0101110I+1011110C000*__	7
back0	0101110I+1011110C000*__	6
back0	0101110I+1011110C000*__	7
back0	0101110I+1011110C000*__	8
back0	0101110I+1011110C000*__	9
back0	0101110I+1011110C000*__	10
back0	0101110I+1011110C000*__	11
back0	0101110I+1011110C000*__	12
back0	0101110I+1011110C000*__	13
back0	0101110I+1011110C000*__	14
back0	0101110I+1011110C000*__	15
back0	0101110I+1011110C000*__	16
read	0101110I+10111100000*__	15
have0	0101110I+101111C0000*__	14
have0	0101110I+101111C0000*__	13
have0	0101110I+101111C0000*__	12
have0	0101110I+101111C0000*__	11
have0	0101110I+101111C0000*__	10
have0	0101110I+101111C0000*__	9
have0	0101110I+101111C0000*__	8
add0	0101110I+101111C0000*__	7
back0	0101110I+101111C0000*__	6
back0	0101110I+101111C0000*__	7
back0	0101110I+101111C0000*__	8
back0	0101110I+101111C0000*__	9
back0	0101110I+101111C0000*__	10
back0	0101110I+101111C0000*__	11
back0	0101110I+101111C0000*__	12
back0	0101110I+101111C0000*__	13
back0	0101110I+101111C0000*__	14
back0	0101110I+101111C0000*__	15
read	0101110I+10111100000*__	14
have1	0101110I+10111C00000*__	13
have1	0101110I+10111C00000*__	12
have1	0101110I+10111C00000*__	11
have1	0101110I+10111C00000*__	10
have1	0101110I+10111C00000*__	9
have1	0101110I+10111C00000*__	8
add1	0101110I+10111C00000*__	7
add1	0101110I+10111C00000*__	6
back1	010111II+10111C00000*__	7
back1	010111II+10111C00000*__	8
back1	010111II+10111C00000*__	9
back1	010111II+10111C00000*__	10
back1	010111II+10111C00000*__	11
back1	010111II+10111C00000*__	12
back1	010111II+10111C00000*__	13
back1	010111II+10111C00000*__	14
read	010111II+10111100000*__	13
have1	010111II+1011C100000*__	12
have1	010111II+1011C100000*__	11
have1	010111II+1011C100000*__	10
have1	010111II+1011C100000*__	9
have1	010111II+1011C100000*__	8
add1	010111II+1011C100000*__	7
add1	010111II+1011C100000*__	6
add1	010111II+1011C100000*__	5
carry	01011OII+1011C100000*__	4
carry	01010OII+1011C100000*__	3
carry	01000OII+1011C100000*__	2
back1	01100OII+1011C100000*__	3
back1	01100OII+1011C100000*__	4
back1	01100OII+1011C100000*__	5
back1	01100OII+1011C100000*__	6
back1	01100OII+1011C100000*__	7
back1	01100OII+1011C100000*__	8
back1	01100OII+1011C100000*__	9
back1	01100OII+1011C100000*__	10
back1	01100OII+1011C100000*__	11
back1	01100OII+1011C100000*__	12
back1	01100OII+1011C100000*__	13
read	01100OII+10111100000*__	12
have1	01100OII+101C1100000*__	11
have1	01100OII+101C1100000*__	10
have1	01100OII+101C1100000*__	9
have1	01100OII+101C1100000*__	8
add1	01100OII+101C1100000*__	7
add1	01100OII+101C1100000*__	6
add1	01100OII+101C1100000*__	5
add1	01100OII+101C1100000*__	4
back1	0110IOII+101C1100000*__	5
back1	0110IOII+101C1100000*__	6
back1	0110IOII+101C1100000*__	7
back1	0110IOII+101C1100000*__	8
back1	0110IOII+101C1100000*__	9
back1	0110IOII+101C1100000*__	10
back1	0110IOII+101C1100000*__	11
back1	0110IOII+101C1100000*__	12
read	0110IOII+10111100000*__	11
have1	0110IOII+10C11100000*__	10
have1	0110IOII+10C11100000*__	9
have1	0110IOII+10C11100000*__	8
add1	0110IOII+10C11100000*__	7
add1	0110IOII+10C11100000*__	6
add1	0110IOII+10C11100000*__	5
add1	0110IOII+10C11100000*__	4
add1	0110IOII+10C11100000*__	3
back1	011IIOII+10C11100000*__	4
back1	011IIOII+10C11100000*__	5
back1	011IIOII+10C11100000*__	6
back1	011IIOII+10C11100000*__	7
back1	011IIOII+10C11100000*__	8
back1	011IIOII+10C11100000*__	9
back1	011IIOII+10C11100000*__	10
back1	011IIOII+10C11100000*__	11
read	011IIOII+10111100000*__	10
have0	011IIOII+1C111100000*__	9
have0	011IIOII+1C111100000*__	8
add0	011IIOII+1C111100000*__	7
back0	011IIOII+1C111100000*__	6
back0	011IIOII+1C111100000*__	7
back0	011IIOII+1C111100000*__	8
back0	011IIOII+1C111100000*__	9
back0	011IIOII+1C111100000*__	10
read	011IIOII+10111100000*__	9
have1	011IIOII+C0111100000*__	8
add1	011IIOII+C0111100000*__	7
add1	011IIOII+C0111100000*__	6
add1	011IIOII+C0111100000*__	5
add1	011IIOII+C0111100000*__	4
add1	011IIOII+C0111100000*__	3
add1	011IIOII+C0111100000*__	2
carry	01OIIOII+C0111100000*__	1
carry	00OIIOII+C0111100000*__	0
back1	10OIIOII+C0111100000*__	1
back1	10OIIOII+C0111100000*__	2
back1	10OIIOII+C0111100000*__	3
back1	10OIIOII+C0111100000*__	4
back1	10OIIOII+C0111100000*__	5
back1	10OIIOII+C0111100000*__	6
back1	10OIIOII+C0111100000*__	7
back1	10OIIOII+C0111100000*__	8
back1	10OIIOII+C0111100000*__	9
read	10OIIOII+10111100000*__	8
rewrite	10OIIOII+10111100000*__	7
rewrite	10OIIOI1+10111100000*__	6
rewrite	10OIIO11+10111100000*__	5
rewrite	10OII011+10111100000*__	4
rewrite	10OI1011+10111100000*__	3
rewrite	10O11011+10111100000*__	2
rewrite	10011011+10111100000*__	1
rewrite	10011011+10111100000*__	0
rewrite	_10011011+10111100000*__	0
double	010011011+10111100000*__	1
double	010011011+10111100000*__	2
double	010011011+10111100000*__	3
double	010011011+10111100000*__	4
double	010011011+10111100000*__	5
double	010011011+10111100000*__	6
double	010011011+10111100000*__	7
double	010011011+10111100000*__	8
double	010011011+10111100000*__	9
double	010011011+10111100000*__	10
double	010011011+10111100000*__	11
double	010011011+10111100000*__	12
double	010011011+10111100000*__	13
double	010011011+10111100000*__	14
double	010011011+10111100000*__	15
double	010011011+10111100000*__	16
double	010011011+10111100000*__	17
double	010011011+10111100000*__	18
double	010011011+10111100000*__	19
double	010011011+10111100000*__	20
double	010011011+10111100000*__	21
shift	010011011+101111000000__	22
tidy	010011011+101111000000__	21
tidy	010011011+10111100000___	20
tidy	010011011+1011110000____	19
tidy	010011011+101111000_____	18
tidy	010011011+10111100______	17
tidy	010011011+1011110_______	16
tidy	010011011+101111________	15
tidy	010011011+10111_________	14
tidy	010011011+1011__________	13
tidy	010011011+101___________	12
tidy	010011011+10____________	11
tidy	010011011+1_____________	10
tidy	010011011+______________	9
done	010011011_______________	8
